Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Water Security Under Climate Change","Water Resources Development and Management","","","","10.1007/978-981-16-5493-0","Prof. Asit K. BiswasDr. Cecilia Tortajada","2022","http://link.springer.com/book/10.1007/978-981-16-5493-0","Book"
"Ethical assurance: a practical approach to the responsible design, development, and deployment of data-driven technologies","AI and Ethics","","","","10.1007/s43681-022-00178-0","Christopher BurrDavid Leslie","2022","http://link.springer.com/article/10.1007/s43681-022-00178-0","Article"
"Contemporary Trends in Semiconductor Devices","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-9124-9","Dr. Rupam GoswamiDr. Rajesh Saha","2022","http://link.springer.com/book/10.1007/978-981-16-9124-9","Book"
"Conservation of Architectural Heritage","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-74482-3","Assist. Prof. Antonella VersaciProf. Hocine BougdahDr. Natsuko AkagawaAssist. Prof. Nicola Cavalagli","2022","http://link.springer.com/book/10.1007/978-3-030-74482-3","Book"
"Gender Inequalities in Africa’s Mining Policies","","","","","10.1007/978-981-16-8252-0","Prof. Francis Onditi","2022","http://link.springer.com/book/10.1007/978-981-16-8252-0","Book"
"Risk Assessment of Electric Energy Metering Automation System Based on Bayesian Network","Artificial Intelligence and Security","","","","10.1007/978-3-031-06791-4_38","Weihua LiShaocheng WuYue MaTao LiuYali BaiJinxin Zuo","2022","http://link.springer.com/chapter/10.1007/978-3-031-06791-4_38","Chapter"
"Computer Vision in the Infrared Spectrum","Synthesis Lectures on Computer Vision","","","","10.1007/978-3-031-01826-8","Michael TeutschAngel D. SappaRiad I. Hammoud","2022","http://link.springer.com/book/10.1007/978-3-031-01826-8","Book"
"Smart Services Summit","Progress in IS","","","","10.1007/978-3-030-97042-0","Prof. Dr. Shaun WestDr. Jürg MeierhoferUtpal Mangla","2022","http://link.springer.com/book/10.1007/978-3-030-97042-0","Book"
"Chinese Lexical Semantics","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06703-7","Minghui DongYanhui GuJia-Fei Hong","2022","http://link.springer.com/book/10.1007/978-3-031-06703-7","Book"
"Internet Finance","The Great Transformation of China","","","","10.1007/978-981-16-4740-6","Qingyou GuanWeigang Gao","2022","http://link.springer.com/book/10.1007/978-981-16-4740-6","Book"
"Microservices: Architecting and Design Considerations","Azure Kubernetes Services with Microservices","","","","10.1007/978-1-4842-7809-3_2","Kasam Ahmed ShaikhShailesh S. Agaskar","2022","http://link.springer.com/chapter/10.1007/978-1-4842-7809-3_2","Chapter"
"Distributed Computing and Artificial Intelligence, Volume 2: Special Sessions 18th International Conference","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-86887-1","Sara Rodríguez GonzálezJosé Manuel MachadoAlfonso González-BrionesJaroslaw WikarekRoussanka LoukanovaGeorge KatranasDr. Roberto Casado-Vara","2022","http://link.springer.com/book/10.1007/978-3-030-86887-1","Book"
"RSM analysis based cloud access security broker: a systematic literature review","Cluster Computing","","","","10.1007/s10586-022-03598-z","Shahnawaz AhmadShabana MehfuzFateh Mebarek-OudinaJaved Beg","2022","http://link.springer.com/article/10.1007/s10586-022-03598-z","Article"
"Modeling in advanced systems engineering","Software and Systems Modeling","","21","2","10.1007/s10270-022-00999-x","Jeff GrayBernhard Rumpe","2022","http://link.springer.com/article/10.1007/s10270-022-00999-x","Article"
"Standardization","Springer Handbook of Geographic Information","","","","10.1007/978-3-030-53125-6_15","Wolfgang KresseDavid DankoKian Fadaie","2022","http://link.springer.com/chapter/10.1007/978-3-030-53125-6_15","Chapter"
"Artificial intelligence for decision support systems in the field of operations research: review and future scope of research","Annals of Operations Research","","308","1 - 2","10.1007/s10479-020-03856-6","Shivam GuptaSachin ModgilSamadrita BhattacharyyaIndranil Bose","2022","http://link.springer.com/article/10.1007/s10479-020-03856-6","Article"
"Verification of Multiple Models of a Safety-Critical Motor Controller in Railway Systems","Reliability, Safety, and Security of Railway Systems. Modelling, Analysis, Verification, and Certification","","","","10.1007/978-3-031-05814-1_6","José ProençaSina BorramiJorge Sanchez de NovaDavid PereiraGiann Spilere Nandi","2022","http://link.springer.com/chapter/10.1007/978-3-031-05814-1_6","Chapter"
"Using Emergent Technologies on the Structural Health Monitoring and Control of Critical Infrastructures","Industry 4.0 for the Built Environment","","","","10.1007/978-3-030-82430-3_23","Juan MataJoão SantosJosé Barateiro","2022","http://link.springer.com/chapter/10.1007/978-3-030-82430-3_23","Chapter"
"Whole Slide Imaging","","","","","10.1007/978-3-030-83332-9","Dr. Anil V. Parwani","2022","http://link.springer.com/book/10.1007/978-3-030-83332-9","Book"
"Psychological Aspects of Cancer","","","","","10.1007/978-3-030-85702-8","MD Jennifer L. SteelMD Brian I. Carr","2022","http://link.springer.com/book/10.1007/978-3-030-85702-8","Book"
"Intelligent Systems for Sustainable Person-Centered Healthcare","Intelligent Systems Reference Library","","","","10.1007/978-3-030-79353-1","Dr. Dalia KriksciunieneDr. Virgilijus Sakalauskas","2022","http://link.springer.com/book/10.1007/978-3-030-79353-1","Book"
"The Semantic Web","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06981-9","Paul GrothMaria-Esther VidalFabian SuchanekPedro SzekleyPavan KapanipathiDr. Catia PesquitaHala Skaf-MolliMinna Tamper","2022","http://link.springer.com/book/10.1007/978-3-031-06981-9","Book"
"Philosophy of Computing","Philosophical Studies Series","","","","10.1007/978-3-030-75267-5","Dr. Björn LundgrenDr. Nancy Abigail Nuñez Hernández","2022","http://link.springer.com/book/10.1007/978-3-030-75267-5","Book"
"Intelligent Science Empowers: Building Fire Protection Technology Development","Handbook of Cognitive and Autonomous Systems for Fire Resilient Infrastructures","","","","10.1007/978-3-030-98685-8_4","Fang Li","2022","http://link.springer.com/chapter/10.1007/978-3-030-98685-8_4","Chapter"
"Practical Applications of Computational Biology & Bioinformatics, 15th International Conference (PACBB 2021)","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-86258-9","Miguel RochaDr. Florentino Fdez-RiverolaProf. Mohd Saberi MohamadDr. Roberto Casado-Vara","2022","http://link.springer.com/book/10.1007/978-3-030-86258-9","Book"
"Co-Innovation Platforms","","","","","10.1007/978-3-030-75977-3","Dr. Tammy L. MadsenDavid Cruickshank","2022","http://link.springer.com/book/10.1007/978-3-030-75977-3","Book"
"Transition and Opportunity","China and Globalization","","","","10.1007/978-981-16-8603-0","Huiyao WangDr. Lu Miao","2022","http://link.springer.com/book/10.1007/978-981-16-8603-0","Book"
"Appositeness of Optimized and Reliable Machine Learning for Healthcare: A Survey","Archives of Computational Methods in Engineering","","","","10.1007/s11831-022-09733-8","Subhasmita SwainBharat BhushanGaurav DhimanWattana Viriyasitavat","2022","http://link.springer.com/article/10.1007/s11831-022-09733-8","Article"
"A use case driven approach to game modeling","Requirements Engineering","","27","1","10.1007/s00766-021-00362-4","Aghyad AlbaghajatiJameleddine Hassine","2022","http://link.springer.com/article/10.1007/s00766-021-00362-4","Article"
"Computational and Machine Learning Tools for Archaeological Site Modeling","Springer Theses","","","","10.1007/978-3-030-88567-0","Dr. Maria Elena Castiello","2022","http://link.springer.com/book/10.1007/978-3-030-88567-0","Book"
"Design and Deploy Microsoft Azure Virtual Desktop","","","","","10.1007/978-1-4842-7796-6","Puthiyavan Udayakumar","2022","http://link.springer.com/book/10.1007/978-1-4842-7796-6","Book"
"Suspect face retrieval using visual and linguistic information","The Visual Computer","","","","10.1007/s00371-022-02482-6","Anand Singh JalalDilip Kumar SharmaBilal Sikander","2022","http://link.springer.com/article/10.1007/s00371-022-02482-6","Article"
"Research on improvement of DPoS consensus mechanism in collaborative governance of network public opinion","Peer-to-Peer Networking and Applications","","15","4","10.1007/s12083-022-01320-9","Yuetong ChenFengming Liu","2022","http://link.springer.com/article/10.1007/s12083-022-01320-9","Article"
"Sika Deer: Life History Plasticity and Management","Ecological Research Monographs","","","","10.1007/978-981-16-9554-4","Prof. Koichi KajiDr. Hiroyuki UnoDr. Hayato Iijima","2022","http://link.springer.com/book/10.1007/978-981-16-9554-4","Book"
"Mitigating Climate Change","Springer Proceedings in Energy","","","","10.1007/978-3-030-92148-4","Dr. David S.-K. TingAhmad Vasel-Be-Hagh","2022","http://link.springer.com/book/10.1007/978-3-030-92148-4","Book"
"Your Smartphone Knows you Better than you May Think: Emotional Assessment ‘on the Go’ Via TapSense","Quantifying Quality of Life","","","","10.1007/978-3-030-94212-0_10","Surjya GhoshJohanna LöchnerBivas MitraPradipta De","2022","http://link.springer.com/chapter/10.1007/978-3-030-94212-0_10","Chapter"
"Introduction to Robotics in Minimally Invasive Neurosurgery","","","","","10.1007/978-3-030-90862-1","MD Mohammed Maan Al-SalihiMD R. Shane TubbsMD Ali AyyadMD Tetsuya GotoMohammad Maarouf","2022","http://link.springer.com/book/10.1007/978-3-030-90862-1","Book"
"Enabling the Internet of Value","Future of Business and Finance","","","","10.1007/978-3-030-78184-2","Nikhil VadgamaDr. Jiahua XuDr. Paolo Tasca","2022","http://link.springer.com/book/10.1007/978-3-030-78184-2","Book"
"Terje Aven and Shital Thekdi: Risk science—an introduction: Routledge, London, 2022, pp. 426. ISBN: 9780367742683","WMU Journal of Maritime Affairs","","21","2","10.1007/s13437-022-00280-4","Masoud Naseri","2022","http://link.springer.com/article/10.1007/s13437-022-00280-4","Article"
"Total Journalism","Studies in Big Data","","","","10.1007/978-3-030-88028-6","Jorge Vázquez-HerreroAlba Silva-RodríguezMaría-Cruz Negreira-ReyPh.D. Carlos Toural-BranProf. Dr. Xosé López-García","2022","http://link.springer.com/book/10.1007/978-3-030-88028-6","Book"
"Designing HDS Under Considering of QoS Robustness and Security for Heterogeneous IBN","Future Intent-Based Networking","","","","10.1007/978-3-030-92435-5_2","Andriy LuntovskyyMykola Beshley","2022","http://link.springer.com/chapter/10.1007/978-3-030-92435-5_2","Chapter"
"ICWE 2021 Workshops","Communications in Computer and Information Science","","","","10.1007/978-3-030-92231-3","Maxim BakaevProf. In-Young KoMichael MrissaProf. Cesare PautassoAbhishek Srivastava","2022","http://link.springer.com/book/10.1007/978-3-030-92231-3","Book"
"IoT Vertical Markets and Connected Ecosystems","Internet of Things from Hype to Reality","","","","10.1007/978-3-030-90158-5_9","Ammar RayesSamer Salam","2022","http://link.springer.com/chapter/10.1007/978-3-030-90158-5_9","Chapter"
"Agricultural Value Chains in India","India Studies in Business and Economics","","","","10.1007/978-981-33-4268-2","Dr. Ashok GulatiDr. Kavery GangulyDr. Harsh Wardhan","2022","http://link.springer.com/book/10.1007/978-981-33-4268-2","Book"
"Smart Materials","","","","","10.1007/978-3-030-70514-5","Lenore Rasmussen","2022","http://link.springer.com/book/10.1007/978-3-030-70514-5","Book"
"A conceptual model for unifying variability in space and time: Rationale, validation, and illustrative applications","Empirical Software Engineering","","27","5","10.1007/s10664-021-10097-z","Sofia AnanievaSandra GreinerTimo KehrerJacob KrügerThomas KühnLukas LinsbauerSten GrünerAnne KoziolekHenrik LönnS. RameshRalf Reussner","2022","http://link.springer.com/article/10.1007/s10664-021-10097-z","Article"
"Orchestration of Learning Environments in the Digital World","Cognition and Exploratory Learning in the Digital Age","","","","10.1007/978-3-030-90944-4","Prof. Dirk IfenthalerPedro IsaíasDr. Demetrios G. Sampson","2022","http://link.springer.com/book/10.1007/978-3-030-90944-4","Book"
"Assessing Dependability of Autonomous Vehicles","System Dependability and Analytics","","","","10.1007/978-3-031-02063-6_24","Saurabh Jha","2023","http://link.springer.com/chapter/10.1007/978-3-031-02063-6_24","Chapter"
"Social Innovation in Higher Education","Innovation, Technology, and Knowledge Management","","","","10.1007/978-3-030-84044-0","Prof. Carmen PăunescuProf. Katri-Liis LepikProf. Nicholas Spencer","2022","http://link.springer.com/book/10.1007/978-3-030-84044-0","Book"
"AI and Ethics—Operationalizing Responsible AI","Humanity Driven AI","","","","10.1007/978-3-030-72188-6_2","Liming ZhuXiwei XuQinghua LuGuido GovernatoriJon Whittle","2022","http://link.springer.com/chapter/10.1007/978-3-030-72188-6_2","Chapter"
"Some Changes Are Invisible to the Eyes: Transformation of Business Models, Organizations, and Cultures","Innovation in Construction","","","","10.1007/978-3-030-95798-8_15","Olivier LepinoyGiso van der HeideCarolyn Moore","2022","http://link.springer.com/chapter/10.1007/978-3-030-95798-8_15","Chapter"
"Africa and the Fourth Industrial Revolution","Advances in African Economic, Social and Political Development","","","","10.1007/978-3-030-87524-4","Prof. Everisto Benyera","2022","http://link.springer.com/book/10.1007/978-3-030-87524-4","Book"
"Advanced Analytics for Mining Industry","Advanced Analytics in Mining Engineering","","","","10.1007/978-3-030-91589-6_1","Ali Soofastaei","2022","http://link.springer.com/chapter/10.1007/978-3-030-91589-6_1","Chapter"
"A Review on Evolution of Architectures, Services, and Applications in Computing Towards Edge Computing","International Conference on Innovative Computing and Communications","","","","10.1007/978-981-16-2597-8_63","Pranay D. SarafMahip M. BarterePrasad P. Lokulwar","2022","http://link.springer.com/chapter/10.1007/978-981-16-2597-8_63","Chapter"
"Addressing the Influence of End User Human Aspects on Software Engineering","Evaluation of Novel Approaches to Software Engineering","","","","10.1007/978-3-030-96648-5_11","John GrundyIngo MuellerAnuradha MadugallaHourieh KhalajzadehHumphrey O. ObieJennifer McIntoshTanjila Kanij","2022","http://link.springer.com/chapter/10.1007/978-3-030-96648-5_11","Chapter"
"Blockchain – ICBC 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-96527-3","Prof. Kisung LeeLiang-Jie Zhang","2022","http://link.springer.com/book/10.1007/978-3-030-96527-3","Book"
"Early timing analysis based on scenario requirements and platform models","Software and Systems Modeling","","","","10.1007/s10270-022-01002-3","Jörg HoltmannJulien DeantoniMarkus Fockel","2022","http://link.springer.com/article/10.1007/s10270-022-01002-3","Article"
"Introduction","Formal Analysis by Abstract Interpretation","","","","10.1007/978-3-030-91153-9_1","Benjamin Aziz","2022","http://link.springer.com/chapter/10.1007/978-3-030-91153-9_1","Chapter"
"Does PageRank apply to service ranking in microservice regression testing?","Software Quality Journal","","","","10.1007/s11219-021-09579-6","Lizhe ChenJi WuHaiyan YangKui Zhang","2022","http://link.springer.com/article/10.1007/s11219-021-09579-6","Article"
"Parameter Matching and Simulation Analysis on Power System of Wheel-Legged Vehicle","Green Connected Automated Transportation and Safety","","","","10.1007/978-981-16-5429-9_21","Xizheng ChenXiaobei JiangLijin HanWenlin YuJiawen GuoWuhong Wang","2022","http://link.springer.com/chapter/10.1007/978-981-16-5429-9_21","Chapter"
"Participatory Design","Synthesis Lectures on Human-Centered Informatics","","","","10.1007/978-3-031-02235-7","Susanne BødkerChristian DindlerOle S. IversenRachel C. Smith","2022","http://link.springer.com/book/10.1007/978-3-031-02235-7","Book"
"Linux System Administration for the 2020s","","","","","10.1007/978-1-4842-7984-7","Kenneth Hitchcock","2022","http://link.springer.com/book/10.1007/978-1-4842-7984-7","Book"
"Communities of Practice as Vibrant Sources of Knowledge and Innovation within a Rigid Public Hierarchy","Forschungs-/Entwicklungs-/Innovations-Management","","","","10.1007/978-3-658-36535-6","André Kreutzmann","2022","http://link.springer.com/book/10.1007/978-3-658-36535-6","Book"
"Coordination of Covid-19 Vaccation: An Optimization Problem and Related Tools Derived from Telecommunications Systems","Artificial Intelligence and Machine Learning Methods in COVID-19 and Related Health Diseases","","","","10.1007/978-3-031-04597-4_11","Christophe GaieMarkus Mueck","2022","http://link.springer.com/chapter/10.1007/978-3-031-04597-4_11","Chapter"
"Fluorescent Microscopy","Methods in Molecular Biology","","","","10.1007/978-1-0716-2051-9","Bryan Heit","2022","http://link.springer.com/book/10.1007/978-1-0716-2051-9","Book"
"Surfing on Big Data: Automation and Data Mining as a Marketing Strategy","Organizational Innovation in the Digital Age","","","","10.1007/978-3-030-98183-9_3","Xabier Martínez-RolánTeresa Piñeiro-Otero","2022","http://link.springer.com/chapter/10.1007/978-3-030-98183-9_3","Chapter"
"Research on Aircraft Wake Vortex Evolution and Wake Encounter in Upper Airspace","International Journal of Aeronautical and Space Sciences","","23","2","10.1007/s42405-021-00437-0","Zhiqiang WeiXiaochen LiFei Liu","2022","http://link.springer.com/article/10.1007/s42405-021-00437-0","Article"
"The Ways Ahead","Data Science-Based Full-Lifespan Management of Lithium-Ion Battery","","","","10.1007/978-3-031-01340-9_7","Kailong LiuYujie WangXin Lai","2022","http://link.springer.com/chapter/10.1007/978-3-031-01340-9_7","Chapter"
"Revisiting metronomic vinorelbine with mathematical modelling: a Phase I trial in lung cancer","Cancer Chemotherapy and Pharmacology","","","","10.1007/s00280-022-04455-x","Fabrice BarlesiLaure DeymeDiane-Charlotte ImbsElissa CousinMathieu BarbolosiSylvanie BonnetPascale TomasiniLaurent GreillierMelissa GallouxAlbane Testot-FerryAnnick PelletierNicolas AndréJoseph CiccoliniDominique Barbolosi","2022","http://link.springer.com/article/10.1007/s00280-022-04455-x","Article"
"Augmented reality situated visualization in decision-making","Multimedia Tools and Applications","","81","11","10.1007/s11042-021-10971-4","Nuno Cid MartinsBernardo MarquesJoão AlvesTiago AraújoPaulo DiasBeatriz Sousa Santos","2022","http://link.springer.com/article/10.1007/s11042-021-10971-4","Article"
"Artificial and Geospatial Intelligence Driven Digital Twins’ Architecture Development Against the Worldwide Twin Crisis Caused by COVID-19","Geospatial Intelligence","","","","10.1007/978-3-030-80458-9_7","Mezzour GhitaBenhadou SihamMedromi HichamGriguer Hafid","2022","http://link.springer.com/chapter/10.1007/978-3-030-80458-9_7","Chapter"
"Novel Approaches for the Development of Trusted IoT Entities","ICT Systems Security and Privacy Protection","","","","10.1007/978-3-031-06975-8_13","Davide FerrarisCarmen Fernandez-GagoJavier Lopez","2022","http://link.springer.com/chapter/10.1007/978-3-031-06975-8_13","Chapter"
"Artificial intelligence in the creative industries: a review","Artificial Intelligence Review","","55","1","10.1007/s10462-021-10039-7","Nantheera AnantrasirichaiDavid Bull","2022","http://link.springer.com/article/10.1007/s10462-021-10039-7","Article"
"Distributed Architecture for Interoperable Signaling Interlocking","Networking, Intelligent Systems and Security","","","","10.1007/978-981-16-3637-0_15","Ikram AbourahimMustapha AmgharMohsine Eleuldj","2022","http://link.springer.com/chapter/10.1007/978-981-16-3637-0_15","Chapter"
"Digital Political Communication Strategies","The Palgrave Macmillan Series in International Political Communication","","","","10.1007/978-3-030-81568-4","Berta García-Orosa","2022","http://link.springer.com/book/10.1007/978-3-030-81568-4","Book"
"Smart Anomaly Detection Using Data-Driven Techniques in IoT Edge: A Survey","Proceedings of Third International Conference on Communication, Computing and Electronics Systems","","","","10.1007/978-981-16-8862-1_45","J. ManokaranG. Vairavel","2022","http://link.springer.com/chapter/10.1007/978-981-16-8862-1_45","Chapter"
"SOA-Based Middleware Framework for IoT Applications","Proceedings of Second International Conference on Sustainable Expert Systems","","","","10.1007/978-981-16-7657-4_27","M. MallegowdaPooja SarashettiAnita Kanavalli","2022","http://link.springer.com/chapter/10.1007/978-981-16-7657-4_27","Chapter"
"A digital twin–driven method for online quality control in process industry","The International Journal of Advanced Manufacturing Technology","","119","5 - 6","10.1007/s00170-021-08369-5","Xiaoyang ZhuYangjian Ji","2022","http://link.springer.com/article/10.1007/s00170-021-08369-5","Article"
"Design for Additive Manufacturing of Prosthetic and Orthotic Devices","Revolutions in Product Design for Healthcare","","","","10.1007/978-981-16-9455-4_5","Trevor BinedellKarupppasamy Subburaj","2022","http://link.springer.com/chapter/10.1007/978-981-16-9455-4_5","Chapter"
"Cross-domain Modelling of Verification and Validation Workflows in the Large Scale European Research Project VALU3S","Embedded Computer Systems: Architectures, Modeling, and Simulation","","","","10.1007/978-3-031-04580-6_25","Thomas BauerJoseba A. AgirreDavid FürchoWolfgang HerznerBob HruškaMustafa KaracaDavid PereiraJosé ProençaRupert SchlickRobert SicherAleš SmrčkaUgur YayanBehrooz Sangchoolie","2022","http://link.springer.com/chapter/10.1007/978-3-031-04580-6_25","Chapter"
"Pedagogy in the Anthropocene","Palgrave Studies in Educational Futures","","","","10.1007/978-3-030-90980-2","Assoc. Prof. Michael PaulsenProf. jan jagodzinskiDr. Shé M. Hawke","2022","http://link.springer.com/book/10.1007/978-3-030-90980-2","Book"
"Intelligent Power Transmission and Transformation Technology for PIoT","The proceedings of the 16th Annual Conference of China Electrotechnical Society","","","","10.1007/978-981-19-1870-4_43","Guangyong XieXiaorui XuShuqin ZhangFei GengHailu Jin","2022","http://link.springer.com/chapter/10.1007/978-981-19-1870-4_43","Chapter"
"Confronting Mainstream Economics for Overcoming Capitalism","Marx, Engels, and Marxisms","","","","10.1007/978-3-031-05851-6","Rémy Herrera","2022","http://link.springer.com/book/10.1007/978-3-031-05851-6","Book"
"Role of Transactional Blockchain in Facilitating Procurement in International Construction Projects","Proceedings of the Canadian Society of Civil Engineering Annual Conference 2021","","","","10.1007/978-981-19-1029-6_44","T. S. ElbashbishyG. G. AliI. H. El-adaway","2023","http://link.springer.com/chapter/10.1007/978-981-19-1029-6_44","Chapter"
"Artificial Intelligence and Its Application in Cardiovascular Disease Management","Machine Learning and Systems Biology in Genomics and Health","","","","10.1007/978-981-16-5993-5_9","Vigneshwaran NamasivayamNithyashree SenguttuvanVenkatesan SaravananSenthilkumar PalaniappanMuthu Kumaradoss Kathiravan","2022","http://link.springer.com/chapter/10.1007/978-981-16-5993-5_9","Chapter"
"Ethical Aspects and Public Perception on Plant Genomics","Plant Genomics for Sustainable Agriculture","","","","10.1007/978-981-16-6974-3_15","S. C. SrushtiShivaleela BiradarS. J. ShreedeviM. Naveen KumarS. MondalR. L. Babu","2022","http://link.springer.com/chapter/10.1007/978-981-16-6974-3_15","Chapter"
"BPMN4MoPla: Mobility Planning Based on Business Decision-Making","Domain-Specific Conceptual Modeling","","","","10.1007/978-3-030-93547-4_27","Emanuele LaurenziOliver RuggliAlta van der Merwe","2022","http://link.springer.com/chapter/10.1007/978-3-030-93547-4_27","Chapter"
"Agricultural Information Needs and Research Priorities for Remote Sensing in South and Southeast Asian CountriesAsian countries","Remote Sensing of Agriculture and Land Cover/Land Use Changes in South and Southeast Asian Countries","","","","10.1007/978-3-030-92365-5_1","Krishna Prasad VadrevuThuy Le ToanShibendu Shankar RayChris Justice","2022","http://link.springer.com/chapter/10.1007/978-3-030-92365-5_1","Chapter"
"Speed Harmonisation Strategy for Human-Driven and Autonomous Vehicles Co-existence","Intelligent Computing","","","","10.1007/978-3-031-10467-1_3","Ekene Frank OziokoJulian KunkelFredric Stahl","2022","http://link.springer.com/chapter/10.1007/978-3-031-10467-1_3","Chapter"
"Geographic Information Systems in Defense","Springer Handbook of Geographic Information","","","","10.1007/978-3-030-53125-6_25","Gerhard Joos","2022","http://link.springer.com/chapter/10.1007/978-3-030-53125-6_25","Chapter"
"Applying Salutogenesis in Organisations","The Handbook of Salutogenesis","","","","10.1007/978-3-030-79515-3_28","Georg F. BauerGregor J. Jenny","2022","http://link.springer.com/chapter/10.1007/978-3-030-79515-3_28","Chapter"
"A Framework to Handle Uncertainties of Machine Learning Models in Compliance with ISO 26262","Advances in Computational Intelligence Systems","","","","10.1007/978-3-030-87094-2_45","Vinod VasudevanAmr AbdullatifSohag KabirFelician Campean","2022","http://link.springer.com/chapter/10.1007/978-3-030-87094-2_45","Chapter"
"Data Mining Techniques for the Life Sciences","Methods in Molecular Biology","","","","10.1007/978-1-0716-2095-3","Prof. Oliviero CarugoDr. Frank Eisenhaber","2022","http://link.springer.com/book/10.1007/978-1-0716-2095-3","Book"
"Development Pattern of Large Developing Countries","Large Countries’ Development Path: Experience and Theory","","","","10.1007/978-981-16-5695-8_4","Yao Ouyang","2022","http://link.springer.com/chapter/10.1007/978-981-16-5695-8_4","Chapter"
"Digital Tools as Optimising Enablers of Quantitative Medicine and Value-Based Healthcare in a SARS-CoV-2/COVID-19 Pandemic World","Digital Disruption in Healthcare","","","","10.1007/978-3-030-95675-2_18","Duane F. Wisk","2022","http://link.springer.com/chapter/10.1007/978-3-030-95675-2_18","Chapter"
"Generation and verification of learned stochastic automata using k-NN and statistical model checking","Applied Intelligence","","52","8","10.1007/s10489-021-02884-4","Abdelhakim BaouyaSalim ChehidaSamir OuchaniSaddek BensalemMarius Bozga","2022","http://link.springer.com/article/10.1007/s10489-021-02884-4","Article"
"Energy and Environmental Policy and Economic Development","Energy Issues and Transition to a Low Carbon Economy","","","","10.1007/978-3-030-75661-1_2","Luis Serra-BarragánEdmundo Molina-PerezZeus Guevara","2022","http://link.springer.com/chapter/10.1007/978-3-030-75661-1_2","Chapter"
"Opportunities and Advantages of Cloud Migration of a Smart Restaurant System","Advanced Information Networking and Applications","","","","10.1007/978-3-030-99619-2_15","Beniamino Di MartinoLuigi Colucci CanteNicla Cerullo","2022","http://link.springer.com/chapter/10.1007/978-3-030-99619-2_15","Chapter"
"Digital Age, Business Strategy, and Firm’s Performance","Always-On Business","","","","10.1007/978-3-030-93959-5_2","Nijaz BajgorićLejla TuruljaAmra Alagić","2022","http://link.springer.com/chapter/10.1007/978-3-030-93959-5_2","Chapter"
"Dynamic modeling and displacement control for differential flatness of quadrotor UAV slung-load system","International Journal of Dynamics and Control","","","","10.1007/s40435-022-00996-4","Kumud Ranjan RoyLaxman M. WaghmareBalasaheb M. Patre","2022","http://link.springer.com/article/10.1007/s40435-022-00996-4","Article"
"Negative Stiffness Control of Quasi-Zero Stiffness Air Suspension via Data-Driven Approach with Adaptive Fuzzy Neural Network Method","International Journal of Fuzzy Systems","","","","10.1007/s40815-022-01357-1","Zhixiang MaXing XuJu XieXinwei JiangFeng Wang","2022","http://link.springer.com/article/10.1007/s40815-022-01357-1","Article"
"The State of Capacities for Agricultural Biotechnology Applications in Crop and Livestock Sectors","Agricultural Biotechnology in Sub-Saharan Africa","","","","10.1007/978-3-031-04349-9_2","J. E. O. RegeJoel W. OchiengDionysious Kiambi","2022","http://link.springer.com/chapter/10.1007/978-3-031-04349-9_2","Chapter"
"Challenges and Prospects for Cloud-Based Enterprise Systems in Tradition-Focused Cultures: A Design Thinking Case Study","Information Systems and Design","","","","10.1007/978-3-030-95494-9_2","Artem LevchenkoVictor Taratukhin","2022","http://link.springer.com/chapter/10.1007/978-3-030-95494-9_2","Chapter"
"Braking: The Most Strenuous Task of Locomotive Driving","Ergonomics for Design and Innovation","","","","10.1007/978-3-030-94277-9_28","Subir DandaSoumya SarkarBikash BepariKalyanbrata SahaBalendra Nath Lahiri","2022","http://link.springer.com/chapter/10.1007/978-3-030-94277-9_28","Chapter"
"The Development of World Information Technology","World Internet Development Report 2020","","","","10.1007/978-981-16-9388-5_3","","2022","http://link.springer.com/chapter/10.1007/978-981-16-9388-5_3","Chapter"
"Non-invasive Characteristic Curve Analysis of Lithium-ion Batteries Enabling Degradation Analysis and Data-Driven Model Construction: A Review","Automotive Innovation","","5","2","10.1007/s42154-022-00181-5","Rui CaoHanchao ChengXuefeng JiaXinlei GaoZhengjie ZhangMingyue WangShen LiCheng ZhangBin MaXinhua LiuShichun Yang","2022","http://link.springer.com/article/10.1007/s42154-022-00181-5","Article"
"Human-centred design in industry 4.0: case study review and opportunities for future research","Journal of Intelligent Manufacturing","","33","1","10.1007/s10845-021-01796-x","Hien Nguyen NgocGanix LasaIon Iriarte","2022","http://link.springer.com/article/10.1007/s10845-021-01796-x","Article"
"Industry 4.0: A Revolution in Healthcare Sector via Cloud, Fog Technologies","Intelligent Interactive Multimedia Systems for e-Healthcare Applications","","","","10.1007/978-981-16-6542-4_16","Gillala RekhaJasti Yashaswini","2022","http://link.springer.com/chapter/10.1007/978-981-16-6542-4_16","Chapter"
"Greening the Greyfields","","","","","10.1007/978-981-16-6238-6","Peter W. NewtonPeter W.G. NewmanStephen GlackinGiles Thomson","2022","http://link.springer.com/book/10.1007/978-981-16-6238-6","Book"
