Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Protocol Syntax Development Using Domain Specific Modeling Languages","System Analysis and Modeling. Languages, Methods, and Tools for Industry 4.0","","","","10.1007/978-3-030-30690-8_4","Goran RajićVlado Sruk","2019","http://link.springer.com/chapter/10.1007/978-3-030-30690-8_4","Chapter"
"Energy Management Techniques for WSNs (2): Data-Driven Approach","Wireless Sensor Networks","","","","10.1007/978-3-030-29700-8_5","Hossam Mahmoud Ahmad Fahmy","2020","http://link.springer.com/chapter/10.1007/978-3-030-29700-8_5","Chapter"
"A Model Repository Description Language - MRDL","Software Reuse: Bridging with Social-Awareness","","","","10.1007/978-3-319-35122-3_23","Brahim Hamid","2016","http://link.springer.com/chapter/10.1007/978-3-319-35122-3_23","Chapter"
"Developments and Advances in Defense and Security","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-15-4875-8","Dr. Álvaro RochaManolo Paredes-CalderónDr. Teresa Guarda","2020","http://link.springer.com/book/10.1007/978-981-15-4875-8","Book"
"Evolving PRO2PI Methodology Considering Recent Challenges and Changes in the SPI Context","Software Process Improvement and Capability Determination","","","","10.1007/978-3-030-00623-5_7","Clenio F. Salviano","2018","http://link.springer.com/chapter/10.1007/978-3-030-00623-5_7","Chapter"
"Model transformation intents and their properties","Software & Systems Modeling","","15","3","10.1007/s10270-014-0429-x","Levi LúcioMoussa AmraniJuergen DingelLeen LambersRick SalayGehan M. K. SelimEugene SyrianiManuel Wimmer","2016","http://link.springer.com/article/10.1007/s10270-014-0429-x","Article"
"World Congress on Medical Physics and Biomedical Engineering 2018","IFMBE Proceedings","","","","10.1007/978-981-10-9035-6","Lenka LhotskaLucie SukupovaIgor LackovićGeoffrey S. Ibbott","2019","http://link.springer.com/book/10.1007/978-981-10-9035-6","Book"
"CIRP Encyclopedia of Production Engineering","","","","","10.1007/978-3-662-53120-4","Sami ChattiLuc LaperrièreGunther ReinhartTullio Tolio","2019","http://link.springer.com/referencework/10.1007/978-3-662-53120-4","ReferenceWork"
"Agile Processes in Software Engineering and Extreme Programming","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-91602-6","Juan GarbajosaXiaofeng WangAdemar Aguiar","2018","http://link.springer.com/book/10.1007/978-3-319-91602-6","Book"
"ExplicitCase: Integrated Model-Based Development of System and Safety Cases","Computer Safety, Reliability, and Security","","","","10.1007/978-3-319-66284-8_5","Carmen CârlanSimon BarnerAlexander DiewaldAlexandros TsalidisSebastian Voss","2017","http://link.springer.com/chapter/10.1007/978-3-319-66284-8_5","Chapter"
"Models@run.time: a guided tour of the state of the art and research challenges","Software & Systems Modeling","","18","5","10.1007/s10270-018-00712-x","Nelly BencomoSebastian GötzHui Song","2019","http://link.springer.com/article/10.1007/s10270-018-00712-x","Article"
"Modernization of Legacy Software Tests to Model-Driven Testing","Emerging Technologies for Developing Countries","","","","10.1007/978-3-319-67837-5_14","Nader KesserwanRachida DssouliJamal Bentahar","2018","http://link.springer.com/chapter/10.1007/978-3-319-67837-5_14","Chapter"
"Computational Science – ICCS 2020","Lecture Notes in Computer Science","","","","10.1007/978-3-030-50423-6","Dr. Valeria V. KrzhizhanovskayaDr. Gábor ZávodszkyMichael H. LeesProf. Jack J. DongarraProf. Dr. Peter M. A. SlootSérgio BrissosJoão Teixeira","2020","http://link.springer.com/book/10.1007/978-3-030-50423-6","Book"
"Filling the gap between automotive systems, safety, and software engineering","e & i Elektrotechnik und Informationstechnik","","132","3","10.1007/s00502-015-0301-x","Georg MacherMichael StolzEric ArmengaudChristian Kreiner","2015","http://link.springer.com/article/10.1007/s00502-015-0301-x","Article"
"A Model-Driven Decision Support System for Aid in a Natural Disaster","Human Systems Engineering and Design II","","","","10.1007/978-3-030-27928-8_79","Juan SepulvedaJessica Bull","2020","http://link.springer.com/chapter/10.1007/978-3-030-27928-8_79","Chapter"
"Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","Lecture Notes in Computer Science","","","","10.1007/978-3-030-59713-9","Prof. Anne L. MartelPurang AbolmaesumiDanail StoyanovDiana MateusMaria A. ZuluagaS. Kevin ZhouDaniel RacoceanuProf. Leo Joskowicz","2020","http://link.springer.com/book/10.1007/978-3-030-59713-9","Book"
"Applying Model-Based Situational Awareness and Augmented Reality to Next-Generation Physical Security Systems","Cyber-Physical Systems Security","","","","10.1007/978-3-319-98935-8_16","Elaine M. RaybournRay Trechter","2018","http://link.springer.com/chapter/10.1007/978-3-319-98935-8_16","Chapter"
"Applying Integrated Domain-Specific Modeling for Multi-concerns Development of Complex Systems","Model-Driven Engineering and Software Development","","","","10.1007/978-3-319-94764-8_11","Reinhard PröllAdrian RumpoldBernhard Bauer","2018","http://link.springer.com/chapter/10.1007/978-3-319-94764-8_11","Chapter"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-38961-1","Prof. Sheng WenProf. Albert ZomayaProf. Dr. Laurence T. Yang","2020","http://link.springer.com/book/10.1007/978-3-030-38961-1","Book"
"Intelligent Computing and Innovation on Data Science","Lecture Notes in Networks and Systems","","","","10.1007/978-981-15-3284-9","Prof. Sheng-Lung PengDr. Le Hoang SonDr. G. SuseendranDr. D. Balaganesh","2020","http://link.springer.com/book/10.1007/978-981-15-3284-9","Book"
"Design, User Experience, and Usability. Interaction Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49713-2","Dr. Aaron MarcusElizabeth Rosenzweig","2020","http://link.springer.com/book/10.1007/978-3-030-49713-2","Book"
"Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","Lecture Notes in Computer Science","","","","10.1007/978-3-030-59725-2","Prof. Anne L. MartelPurang AbolmaesumiDanail StoyanovDiana MateusMaria A. ZuluagaS. Kevin ZhouDaniel RacoceanuProf. Leo Joskowicz","2020","http://link.springer.com/book/10.1007/978-3-030-59725-2","Book"
"HCI in Business, Government, and Organizations","Lecture Notes in Computer Science","","","","10.1007/978-3-319-91716-0","Dr. Fiona Fui-Hoon NahBo Sophia Xiao","2018","http://link.springer.com/book/10.1007/978-3-319-91716-0","Book"
"Exploring the Platform for Expressing SystemVerilog Assertions in Model Based System Engineering","Information Science and Applications (ICISA) 2016","","","","10.1007/978-981-10-0557-2_53","Muhammad RashidMuhammad Waseem AnwarFarooque AzamMuhammad Kashif","2016","http://link.springer.com/chapter/10.1007/978-981-10-0557-2_53","Chapter"
"Business Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-53337-3","Prof. Witold AbramowiczGary Klein","2020","http://link.springer.com/book/10.1007/978-3-030-53337-3","Book"
"Mechatronic Futures","","","","","10.1007/978-3-319-32156-1","Peter HehenbergerDavid Bradley","2016","http://link.springer.com/book/10.1007/978-3-319-32156-1","Book"
"Towards Scenario-Based Security Requirements Engineering for Cyber-Physical Systems","Software Technologies: Applications and Foundations","","","","10.1007/978-3-030-04771-9_48","Thorsten Koch","2018","http://link.springer.com/chapter/10.1007/978-3-030-04771-9_48","Chapter"
"The Palgrave Encyclopedia of Strategic Management","","","","","10.1057/978-1-137-00772-8","Mie AugierDavid J. Teece","2018","http://link.springer.com/referencework/10.1057/978-1-137-00772-8","ReferenceWork"
"Machine Learning and Knowledge Extraction","Lecture Notes in Computer Science","","","","10.1007/978-3-030-57321-8","Andreas HolzingerProf. Dr. Peter KiesebergProf. Dr. A Min TjoaEdgar Weippl","2020","http://link.springer.com/book/10.1007/978-3-030-57321-8","Book"
"Complementary test selection criteria for model-based testing of security components","International Journal on Software Tools for Technology Transfer","","21","4","10.1007/s10009-018-0489-2","Julien BotellaJean-François CapuronFrédéric DadeauElizabeta FourneretBruno LegeardFlorence Schadle","2019","http://link.springer.com/article/10.1007/s10009-018-0489-2","Article"
"Concise Guide to Software Engineering","Undergraduate Topics in Computer Science","","","","10.1007/978-3-319-57750-0","Gerard O'Regan","2017","http://link.springer.com/book/10.1007/978-3-319-57750-0","Book"
"Business Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-93931-5","Dr. Witold AbramowiczProf. Dr. Adrian Paschke","2018","http://link.springer.com/book/10.1007/978-3-319-93931-5","Book"
"TRILATERAL: A Model-Based Approach for Industrial CPS – Monitoring and Control","Model-Driven Engineering and Software Development","","","","10.1007/978-3-030-37873-8_16","Markel Iglesias-UrkiaAitziber IglesiasBeatriz López-DavalilloSantiago CharramendietaDiego Casado-MansillaGoiuria SagarduiAitor Urbieta","2020","http://link.springer.com/chapter/10.1007/978-3-030-37873-8_16","Chapter"
"Advances in Production Management Systems. The Path to Digital Transformation and Innovation of Production Management Systems","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-57993-7","Bojan LalicVidosav MajstorovicDr. Ugljesa MarjanovicGregor von CieminskiDavid Romero","2020","http://link.springer.com/book/10.1007/978-3-030-57993-7","Book"
"Digital Transformation for a Sustainable Society in the 21st Century","Lecture Notes in Computer Science","","","","10.1007/978-3-030-29374-1","Dr. Ilias O. PappasProf. Dr. Patrick MikalefProf. Yogesh K. DwivediLetizia JaccheriProf. John KrogstieMatti Mäntymäki","2019","http://link.springer.com/book/10.1007/978-3-030-29374-1","Book"
"SDN and NFV Security","Lecture Notes in Networks and Systems","","","","10.1007/978-3-319-71761-6","Rahamatullah Khondoker","2018","http://link.springer.com/book/10.1007/978-3-319-71761-6","Book"
"Marketing at the Confluence between Entertainment and Analytics","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-319-47331-4","Patricia Rossi","2017","http://link.springer.com/book/10.1007/978-3-319-47331-4","Book"
"MBSAP Methodology Overview","Effective Model-Based Systems Engineering","","","","10.1007/978-3-319-95669-5_3","John M. BorkyThomas H. Bradley","2019","http://link.springer.com/chapter/10.1007/978-3-319-95669-5_3","Chapter"
"Business Process Management","Lecture Notes in Computer Science","","","","10.1007/978-3-319-98648-7","Prof. Dr. Mathias WeskeDr. Marco MontaliDr. Ingo WeberProf. Jan vom Brocke","2018","http://link.springer.com/book/10.1007/978-3-319-98648-7","Book"
"A4WSN: an architecture-driven modelling platform for analysing and developing WSNs","Software & Systems Modeling","","18","4","10.1007/s10270-018-0687-0","Ivano MalavoltaLeonardo MostardaHenry MucciniEnver EverKrishna DoddapaneniOrhan Gemikonakli","2019","http://link.springer.com/article/10.1007/s10270-018-0687-0","Article"
"Business Process Management Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-74030-0","Prof. Ernest TenienteProf. Dr. Matthias Weidlich","2018","http://link.springer.com/book/10.1007/978-3-319-74030-0","Book"
"Towards 6G wireless communication networks: vision, enabling technologies, and new paradigm shifts","Science China Information Sciences","","64","1","10.1007/s11432-020-2955-6","Xiaohu YouCheng-Xiang WangJie HuangXiqi GaoZaichen ZhangMao WangYongming HuangChuan ZhangYanxiang JiangJiaheng WangMin ZhuBin ShengDongming WangZhiwen PanPengcheng ZhuYang Yang","2020","http://link.springer.com/article/10.1007/s11432-020-2955-6","Article"
"The Semantic Web","Lecture Notes in Computer Science","","","","10.1007/978-3-319-93417-4","Dr. Aldo GangemiProf. Roberto NavigliMaria-Esther VidalProf. Dr. Pascal HitzlerRaphaël TroncyLaura HollinkAnna TordaiMehwish Alam","2018","http://link.springer.com/book/10.1007/978-3-319-93417-4","Book"
"Ontology-Based Identification of Commonalities and Variabilities Among Safety Processes","Product-Focused Software Process Improvement","","","","10.1007/978-3-319-26844-6_13","Barbara GallinaZoltán Szatmári","2015","http://link.springer.com/chapter/10.1007/978-3-319-26844-6_13","Chapter"
"An Exercise in Reverse Engineering for Safety-Critical Systems: An Experience for the Classroom","Computer Supported Education","","","","10.1007/978-3-030-21151-6_20","Emanuel S. GrantPann Ajjimaporn","2019","http://link.springer.com/chapter/10.1007/978-3-030-21151-6_20","Chapter"
"The impact of requirements on systems development speed: a multiple-case study in automotive","Requirements Engineering","","24","3","10.1007/s00766-019-00319-8","S. Magnus ÅgrenEric KnaussRogardt HeldalPatrizio PelliccioneGösta MalmqvistJonas Bodén","2019","http://link.springer.com/article/10.1007/s00766-019-00319-8","Article"
"MegaM@Rt2 Project: Mega-Modelling at Runtime - Intermediate Results and Research Challenges","Software Technology: Methods and Tools","","","","10.1007/978-3-030-29852-4_33","Andrey SadovykhDragos TruscanWasif AfzalHugo BruneliereAdnan AshrafAbel GómezAlexandra EspinosaGunnar WidforssPierluigi PieriniElizabeta FourneretAlessandra Bagnato","2019","http://link.springer.com/chapter/10.1007/978-3-030-29852-4_33","Chapter"
"Advances in Production Management Systems. The Path to Intelligent, Collaborative and Sustainable Manufacturing","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-66923-6","Prof. Hermann LöddingRalph RiedelDr. Klaus-Dieter ThobenGregor von CieminskiProf. Dr. Dimitris Kiritsis","2017","http://link.springer.com/book/10.1007/978-3-319-66923-6","Book"
"Encyclopedia of Creativity, Invention, Innovation and Entrepreneurship","","","","","10.1007/978-3-319-15347-6","Elias G. Carayannis","2020","http://link.springer.com/referencework/10.1007/978-3-319-15347-6","ReferenceWork"
"Towards a Tool-Based Domain Specific Approach for Railway Systems Modeling and Validation","Reliability, Safety, and Security of Railway Systems. Modelling, Analysis, Verification, and Certification","","","","10.1007/978-3-030-18744-6_2","Akram IdaniYves LedruAbderrahim Ait WakrimeRahma Ben AyedPhilippe Bon","2019","http://link.springer.com/chapter/10.1007/978-3-030-18744-6_2","Chapter"
